timestamp,day_of_week,month,hour,is_weekend,quarter,category,base_price,cost_price,stock_level,product_age_days,competitor_price,demand_index,promo_active,discount_pct,customer_rating,reviews_count,holiday_season,selling_price,units_sold,revenue,margin_ratio,price_tier,high_demand
2022-02-01 15:00:00,1,2,15,0,1,Clothing,442.84,210.52,136,118,464.11,1.3711576128782763,0,0.0,4.7,318,0,423.55,27,11435.85,0.503,High,1
2022-02-01 16:00:00,1,2,16,0,1,Food,252.9,171.09,407,380,248.04,1.4730807692954317,0,0.0,3.3,3946,0,247.49,25,6187.25,0.3087,Medium,0
2022-02-01 17:00:00,1,2,17,0,1,Food,163.49,110.82,278,208,144.8,0.5911462850458848,0,0.0,3.0,3455,0,170.43,16,2726.88,0.3498,Medium,0
2022-02-01 18:00:00,1,2,18,0,1,Sports,379.3,242.62,444,423,431.32,1.424747157404525,0,0.0,3.8,3439,0,380.25,21,7985.25,0.3619,Medium,0
2022-02-01 19:00:00,1,2,19,0,1,Sports,117.83,81.84,164,93,109.71,1.5754228727877662,0,0.0,4.1,1497,0,122.63,24,2943.12,0.3326,Medium,0
2022-02-01 20:00:00,1,2,20,0,1,Clothing,200.38,128.64,428,141,187.02,0.9660847025550694,0,0.0,1.1,50,0,209.19,19,3974.61,0.3851,Medium,0
2022-02-01 21:00:00,1,2,21,0,1,Home,434.21,175.01,270,355,453.16,1.9678682457100356,0,0.0,3.1,992,0,424.53,26,11037.78,0.5878,High,0
2022-02-01 22:00:00,1,2,22,0,1,Clothing,364.97,177.5,440,523,394.59,0.7166676290171665,1,15.3,4.1,2538,0,321.68,32,10293.76,0.4482,Medium,1
2022-02-01 23:00:00,1,2,23,0,1,Sports,207.87,85.06,227,69,238.06,1.865663783792581,1,19.0,2.6,3697,0,171.03,30,5130.9,0.5027,High,1
2022-02-02 00:00:00,2,2,0,0,1,Sports,115.22,49.34,126,582,131.44,1.5146741119185747,1,23.3,1.2,3911,0,88.76,27,2396.52,0.4441,Medium,1
2022-02-02 01:00:00,2,2,1,0,1,Electronics,184.42,85.88,269,697,207.31,1.4964717172831004,0,0.0,1.1,4691,0,182.67,25,4566.75,0.5299,High,0
2022-02-02 02:00:00,2,2,2,0,1,Sports,149.21,82.22,307,124,146.31,1.8140339898794982,0,0.0,4.2,1895,0,145.51,27,3928.77,0.435,Medium,1
2022-02-02 03:00:00,2,2,3,0,1,Electronics,96.28,62.99,247,419,86.65,1.7475938169509595,0,0.0,1.8,3701,0,95.31,28,2668.68,0.3391,Medium,1
2022-02-02 04:00:00,2,2,4,0,1,Home,374.23,246.46,339,523,383.71,1.018151648449173,0,0.0,1.7,4490,0,379.98,20,7599.6,0.3514,Medium,0
2022-02-02 05:00:00,2,2,5,0,1,Clothing,133.51,78.08,486,678,114.17,1.558054703473567,0,0.0,2.2,1792,0,131.68,25,3292.0,0.407,Medium,0
2022-02-02 06:00:00,2,2,6,0,1,Clothing,232.54,157.77,35,603,211.35,0.5759038740303921,1,14.8,1.4,3866,0,195.2,21,4099.2,0.1918,Low,0
2022-02-02 07:00:00,2,2,7,0,1,Electronics,199.07,109.49,154,341,169.36,1.1960276483387147,1,26.3,1.2,1230,0,147.36,30,4420.8,0.257,Medium,1
2022-02-02 08:00:00,2,2,8,0,1,Clothing,491.22,327.5,144,305,444.14,1.9066658910864718,0,0.0,4.5,2930,0,468.88,25,11722.0,0.3015,Medium,0
2022-02-02 09:00:00,2,2,9,0,1,Sports,201.64,108.12,473,157,200.11,0.9111341717019837,1,12.0,2.2,2835,0,179.43,25,4485.75,0.3974,Medium,0
2022-02-02 10:00:00,2,2,10,0,1,Food,49.19,23.77,424,88,47.62,0.5749561835982748,0,0.0,3.3,2269,0,48.17,20,963.4,0.5065,High,0
2022-02-02 11:00:00,2,2,11,0,1,Electronics,54.01,36.45,259,228,51.89,1.3744174879121231,0,0.0,4.4,2932,0,53.97,25,1349.25,0.3246,Medium,0
2022-02-02 12:00:00,2,2,12,0,1,Clothing,299.47,154.64,386,365,329.2,1.0326496445996909,0,0.0,4.9,46,0,309.33,19,5877.27,0.5001,High,0
2022-02-02 13:00:00,2,2,13,0,1,Electronics,303.69,167.34,18,646,319.63,1.0695252051488098,0,0.0,3.8,2325,0,312.57,20,6251.4,0.4646,High,0
2022-02-02 14:00:00,2,2,14,0,1,Electronics,215.19,107.31,424,266,243.36,1.3736857805852227,0,0.0,4.8,3532,0,210.71,23,4846.33,0.4907,High,0
2022-02-02 15:00:00,2,2,15,0,1,Food,221.6,132.71,423,84,217.97,1.432383589022329,0,0.0,2.7,1494,0,211.63,28,5925.64,0.3729,Medium,1
2022-02-02 16:00:00,2,2,16,0,1,Sports,36.43,25.45,57,212,33.94,1.1559829483729922,0,0.0,4.2,3266,0,35.99,26,935.74,0.2929,Medium,0
2022-02-02 17:00:00,2,2,17,0,1,Electronics,263.11,107.26,422,218,233.33,1.2613238632842259,0,0.0,4.8,4430,0,253.04,20,5060.8,0.5761,High,0
2022-02-02 18:00:00,2,2,18,0,1,Clothing,257.32,172.39,262,151,270.6,1.9898836351187081,0,0.0,1.2,1100,0,255.57,30,7667.1,0.3255,Medium,1
2022-02-02 19:00:00,2,2,19,0,1,Home,83.28,33.41,35,686,91.82,1.9357219370518326,0,0.0,2.3,4117,0,86.01,24,2064.24,0.6116,High,0
2022-02-02 20:00:00,2,2,20,0,1,Electronics,60.88,31.0,210,140,55.1,1.5609756080364563,0,0.0,4.0,2671,0,59.81,26,1555.06,0.4817,High,0
2022-02-02 21:00:00,2,2,21,0,1,Electronics,70.55,31.79,331,55,78.57,0.7422192904084737,0,0.0,2.3,1963,0,72.76,16,1164.16,0.5631,High,0
2022-02-02 22:00:00,2,2,22,0,1,Food,59.5,37.32,147,141,59.97,1.0399401259813013,0,0.0,1.1,2128,0,62.29,21,1308.09,0.4009,Medium,0
2022-02-02 23:00:00,2,2,23,0,1,Sports,308.76,128.19,101,74,275.79,1.8246323361302386,0,0.0,4.2,2492,0,314.26,27,8485.02,0.5921,High,1
2022-02-03 00:00:00,3,2,0,0,1,Home,106.28,60.16,75,135,110.84,1.1353488742687774,0,0.0,1.7,2216,0,110.0,23,2530.0,0.4531,High,0
2022-02-03 01:00:00,3,2,1,0,1,Clothing,133.2,65.07,412,642,134.0,1.9330514740644251,0,0.0,2.3,2097,0,137.77,22,3030.94,0.5277,High,0
2022-02-03 02:00:00,3,2,2,0,1,Home,95.05,41.83,477,26,81.6,1.232452674888543,1,13.8,4.6,1772,0,78.0,27,2106.0,0.4637,High,1
2022-02-03 03:00:00,3,2,3,0,1,Clothing,479.34,302.73,467,488,464.85,1.79265370130769,0,0.0,1.8,3754,0,487.11,19,9255.09,0.3785,Medium,0
2022-02-03 04:00:00,3,2,4,0,1,Sports,428.76,199.47,67,435,465.39,0.553068349291997,0,0.0,4.6,978,0,440.38,23,10128.74,0.5471,High,0
2022-02-03 05:00:00,3,2,5,0,1,Clothing,122.94,57.43,65,581,124.98,1.1512455421891623,0,0.0,2.7,3825,0,122.25,23,2811.75,0.5302,High,0
2022-02-03 06:00:00,3,2,6,0,1,Food,170.51,82.28,302,62,159.36,1.5503927761237346,0,0.0,4.7,90,0,176.41,28,4939.48,0.5336,High,1
2022-02-03 07:00:00,3,2,7,0,1,Food,112.85,65.0,221,200,127.36,1.7953467985148641,1,34.3,4.5,2567,0,75.36,33,2486.88,0.1375,Low,1
2022-02-03 08:00:00,3,2,8,0,1,Food,251.02,150.08,150,490,231.27,1.4144493392318416,0,0.0,2.7,529,0,255.66,22,5624.52,0.413,Medium,0
2022-02-03 09:00:00,3,2,9,0,1,Food,19.61,7.95,389,493,18.16,0.7598930389116783,0,0.0,4.7,2925,0,19.43,23,446.89,0.5908,High,0
2022-02-03 10:00:00,3,2,10,0,1,Home,338.97,160.18,273,679,324.19,1.8286912478488806,0,0.0,3.5,861,0,351.98,22,7743.56,0.5449,High,0
2022-02-03 11:00:00,3,2,11,0,1,Sports,266.35,140.98,436,468,297.88,1.3622197440109356,0,0.0,2.9,1176,0,263.13,22,5788.86,0.4642,High,0
2022-02-03 12:00:00,3,2,12,0,1,Clothing,450.33,224.98,277,116,451.36,0.662027272626067,1,6.7,3.1,640,0,405.31,24,9727.44,0.4449,Medium,0
2022-02-03 13:00:00,3,2,13,0,1,Clothing,90.55,60.24,484,371,95.5,1.195770166084752,0,0.0,1.3,1485,0,88.87,25,2221.75,0.3222,Medium,0
2022-02-03 14:00:00,3,2,14,0,1,Food,404.01,257.08,67,651,461.73,1.5484150902894436,0,0.0,4.2,3059,0,400.02,23,9200.46,0.3573,Medium,0
2022-02-03 15:00:00,3,2,15,0,1,Food,398.06,233.97,234,232,431.89,1.176523619474569,0,0.0,2.2,4440,0,408.11,15,6121.65,0.4267,Medium,0
2022-02-03 16:00:00,3,2,16,0,1,Electronics,72.32,36.26,202,448,65.22,1.8061851608968316,0,0.0,2.1,319,0,69.33,25,1733.25,0.477,High,0
2022-02-03 17:00:00,3,2,17,0,1,Sports,205.29,125.27,232,214,223.05,1.1355414718411578,0,0.0,3.9,2567,0,208.54,25,5213.5,0.3993,Medium,0
2022-02-03 18:00:00,3,2,18,0,1,Home,93.37,60.98,162,208,100.33,1.3751790342997416,0,0.0,2.5,3003,0,93.48,24,2243.52,0.3477,Medium,0
2022-02-03 19:00:00,3,2,19,0,1,Clothing,134.81,77.98,458,102,124.0,0.8167556540028544,0,0.0,3.1,4242,0,132.34,22,2911.48,0.4108,Medium,0
2022-02-03 20:00:00,3,2,20,0,1,Electronics,138.99,88.31,97,10,131.71,1.2690295250676673,0,0.0,2.7,1085,0,137.53,22,3025.66,0.3579,Medium,0
2022-02-03 21:00:00,3,2,21,0,1,Electronics,282.56,176.52,8,473,300.37,0.8342859648990935,0,0.0,3.0,4469,0,288.16,20,5763.2,0.3874,Medium,0
2022-02-03 22:00:00,3,2,22,0,1,Clothing,211.59,120.93,414,123,194.98,0.8377807219241886,1,30.9,1.9,1332,0,147.69,26,3839.94,0.1812,Low,0
2022-02-03 23:00:00,3,2,23,0,1,Home,474.39,234.18,248,4,432.86,0.9198538133648629,0,0.0,4.5,4720,0,454.06,21,9535.26,0.4843,High,0
2022-02-04 00:00:00,4,2,0,0,1,Electronics,71.92,44.86,489,467,76.31,0.5662989011715127,0,0.0,3.4,881,0,69.04,21,1449.84,0.3502,Medium,0
2022-02-04 01:00:00,4,2,1,0,1,Electronics,487.11,225.06,479,259,542.73,0.7449644626096517,0,0.0,1.9,4968,0,497.0,20,9940.0,0.5472,High,0
2022-02-04 02:00:00,4,2,2,0,1,Sports,123.01,77.97,426,721,107.33,1.1365409379995919,0,0.0,1.4,4985,0,127.68,21,2681.28,0.3893,Medium,0
2022-02-04 03:00:00,4,2,3,0,1,Home,388.71,249.3,226,287,382.4,0.6965907480610039,1,35.2,3.1,2127,0,243.35,29,7057.15,-0.0245,Low,1
2022-02-04 04:00:00,4,2,4,0,1,Electronics,176.1,113.87,240,31,181.76,0.7000771257756211,0,0.0,2.9,1972,0,177.78,22,3911.16,0.3595,Medium,0
2022-02-04 05:00:00,4,2,5,0,1,Home,80.11,43.41,74,688,84.35,1.9518977425710151,0,0.0,4.7,1261,0,77.76,30,2332.8,0.4417,Medium,1
2022-02-04 06:00:00,4,2,6,0,1,Clothing,430.37,197.0,16,521,494.43,1.1406460447958093,1,34.3,1.9,682,0,296.45,33,9782.85,0.3355,Medium,1
2022-02-04 07:00:00,4,2,7,0,1,Food,161.34,69.36,50,716,170.18,1.1055990494335535,0,0.0,4.5,2982,0,163.41,24,3921.84,0.5755,High,0
2022-02-04 08:00:00,4,2,8,0,1,Electronics,332.84,207.36,227,620,344.84,0.9016034822599743,1,18.9,4.1,4375,0,278.48,26,7240.48,0.2554,Medium,0
2022-02-04 09:00:00,4,2,9,0,1,Sports,287.56,191.48,193,124,329.81,1.2686707386612024,0,0.0,2.9,1245,0,281.51,24,6756.24,0.3198,Medium,0
2022-02-04 10:00:00,4,2,10,0,1,Clothing,241.16,143.55,279,130,209.38,1.3940973524870797,0,0.0,4.5,247,0,237.26,22,5219.72,0.395,Medium,0
2022-02-04 11:00:00,4,2,11,0,1,Home,252.95,112.12,237,516,220.66,1.1272782829392392,0,0.0,4.4,2848,0,243.99,20,4879.8,0.5405,High,0
2022-02-04 12:00:00,4,2,12,0,1,Clothing,368.8,250.96,380,480,375.51,1.0907127746826273,1,38.0,3.9,853,0,232.76,27,6284.52,-0.0782,Low,1
2022-02-04 13:00:00,4,2,13,0,1,Electronics,53.01,36.93,270,542,50.76,1.5506400254660824,0,0.0,1.4,3017,0,55.56,31,1722.36,0.3353,Medium,1
2022-02-04 14:00:00,4,2,14,0,1,Home,337.41,178.83,411,77,296.59,1.9246650513291779,0,0.0,1.6,1597,0,337.09,24,8090.16,0.4695,High,0
2022-02-04 15:00:00,4,2,15,0,1,Food,448.95,259.69,386,183,422.88,1.8167331064738794,0,0.0,3.4,4554,0,430.83,32,13786.56,0.3972,Medium,1
2022-02-04 16:00:00,4,2,16,0,1,Clothing,38.32,24.26,156,366,40.32,0.6779304003580836,0,0.0,2.0,462,0,36.45,18,656.1,0.3344,Medium,0
2022-02-04 17:00:00,4,2,17,0,1,Electronics,78.92,49.0,253,292,87.93,1.4784630055508592,0,0.0,3.2,1393,0,80.57,25,2014.25,0.3918,Medium,0
2022-02-04 18:00:00,4,2,18,0,1,Sports,361.15,249.31,307,714,317.2,0.5105714187515158,0,0.0,3.2,4463,0,349.56,25,8739.0,0.2868,Medium,0
2022-02-04 19:00:00,4,2,19,0,1,Home,224.27,97.44,309,389,226.97,1.4496376660262469,0,0.0,3.3,2040,0,234.01,21,4914.21,0.5836,High,0
2022-02-04 20:00:00,4,2,20,0,1,Clothing,207.74,119.29,313,157,195.03,1.1965303833873993,0,0.0,3.3,2061,0,212.6,19,4039.4,0.4389,Medium,0
2022-02-04 21:00:00,4,2,21,0,1,Clothing,77.11,46.85,300,100,80.98,1.2366695785157495,0,0.0,2.5,607,0,74.7,19,1419.3,0.3728,Medium,0
2022-02-04 22:00:00,4,2,22,0,1,Food,258.32,172.31,117,634,262.15,1.3820384117781674,0,0.0,1.8,2585,0,268.71,19,5105.49,0.3588,Medium,0
2022-02-04 23:00:00,4,2,23,0,1,Food,72.01,47.69,332,110,81.23,1.6139830719333792,0,0.0,3.1,1028,0,70.0,24,1680.0,0.3187,Medium,0
2022-02-05 00:00:00,5,2,0,1,1,Sports,243.54,168.87,49,679,209.76,1.5941867039719164,0,0.0,3.0,942,0,254.63,22,5601.86,0.3368,Medium,0
2022-02-05 01:00:00,5,2,1,1,1,Sports,384.17,212.69,277,642,380.72,0.5667185473200211,0,0.0,2.1,2588,0,376.0,21,7896.0,0.4343,Medium,0
2022-02-05 02:00:00,5,2,2,1,1,Electronics,136.55,88.65,51,270,123.96,1.60474157945224,0,0.0,1.2,3151,0,131.43,21,2760.03,0.3255,Medium,0
2022-02-05 03:00:00,5,2,3,1,1,Electronics,245.59,129.72,180,138,248.3,1.7447239710037308,0,0.0,1.8,2014,0,247.34,25,6183.5,0.4755,High,0
2022-02-05 04:00:00,5,2,4,1,1,Sports,496.09,261.29,30,688,548.71,0.6022589366534037,1,17.2,3.2,1907,0,414.68,23,9537.64,0.3699,Medium,0
2022-02-05 05:00:00,5,2,5,1,1,Sports,346.46,164.92,326,64,389.21,0.9844199010165295,0,0.0,3.1,1468,0,350.91,24,8421.84,0.53,High,0
2022-02-05 06:00:00,5,2,6,1,1,Home,422.26,272.56,495,643,409.37,1.688096115248046,0,0.0,1.5,4335,0,412.61,26,10727.86,0.3394,Medium,0
2022-02-05 07:00:00,5,2,7,1,1,Food,213.28,148.39,431,507,233.23,1.2396602235525536,1,19.4,3.4,3542,0,169.69,31,5260.39,0.1255,Low,1
2022-02-05 08:00:00,5,2,8,1,1,Electronics,386.25,184.2,245,700,360.82,1.542336603214934,0,0.0,2.7,1223,0,405.24,24,9725.76,0.5455,High,0
2022-02-05 09:00:00,5,2,9,1,1,Food,29.85,12.44,89,350,25.43,1.2534737113972019,0,0.0,3.6,385,0,29.55,23,679.65,0.579,High,0
2022-02-05 10:00:00,5,2,10,1,1,Food,70.23,45.27,30,147,77.71,1.9673336747122492,1,29.8,4.6,3482,0,47.34,35,1656.9,0.0437,Low,1
2022-02-05 11:00:00,5,2,11,1,1,Sports,109.5,64.17,101,335,97.0,1.9042896092995423,0,0.0,2.2,296,0,108.69,23,2499.87,0.4096,Medium,0
2022-02-05 12:00:00,5,2,12,1,1,Home,206.96,142.37,229,532,177.01,0.9217178628592986,1,39.7,2.4,3439,0,120.94,26,3144.44,-0.1772,Low,0
2022-02-05 13:00:00,5,2,13,1,1,Clothing,424.41,201.88,387,554,405.8,1.078827232615241,0,0.0,3.7,2526,0,409.5,26,10647.0,0.507,High,0
2022-02-05 14:00:00,5,2,14,1,1,Home,179.67,75.7,418,407,173.17,1.1470189967529778,1,9.0,4.8,4794,0,161.58,31,5008.98,0.5315,High,1
2022-02-05 15:00:00,5,2,15,1,1,Home,330.76,181.17,96,344,288.81,0.6563064994153773,0,0.0,2.9,2195,0,325.6,22,7163.2,0.4436,Medium,0
2022-02-05 16:00:00,5,2,16,1,1,Food,357.56,152.19,66,652,391.26,1.1061124203191692,1,10.3,1.7,2699,0,308.44,24,7402.56,0.5066,High,0
2022-02-05 17:00:00,5,2,17,1,1,Home,297.23,142.24,191,521,288.81,1.6622717317799414,0,0.0,4.7,4724,0,282.87,24,6788.88,0.4972,High,0
2022-02-05 18:00:00,5,2,18,1,1,Electronics,185.05,81.01,210,591,184.49,1.7703444221736744,0,0.0,2.9,4484,0,187.51,30,5625.3,0.568,High,1
2022-02-05 19:00:00,5,2,19,1,1,Food,292.76,136.79,136,660,272.09,1.8291991256573916,1,21.9,2.8,3498,0,222.69,33,7348.77,0.3857,Medium,1
2022-02-05 20:00:00,5,2,20,1,1,Electronics,177.71,76.74,429,705,178.32,0.5218385002572122,0,0.0,3.2,2006,0,184.05,19,3496.95,0.583,High,0
2022-02-05 21:00:00,5,2,21,1,1,Clothing,51.1,35.06,338,136,55.19,1.6832090581225376,0,0.0,2.0,461,0,50.13,29,1453.77,0.3006,Medium,1
2022-02-05 22:00:00,5,2,22,1,1,Food,496.47,240.08,183,39,556.97,1.2539415267278518,0,0.0,4.1,1520,0,498.71,29,14462.59,0.5186,High,1
2022-02-05 23:00:00,5,2,23,1,1,Clothing,72.32,38.56,55,320,82.53,0.8092387172429586,0,0.0,3.6,2214,0,70.3,24,1687.2,0.4515,High,0
2022-02-06 00:00:00,6,2,0,1,1,Food,45.45,30.43,466,287,44.45,1.2481175337671542,0,0.0,4.8,3590,0,44.02,27,1188.54,0.3087,Medium,1
2022-02-06 01:00:00,6,2,1,1,1,Sports,440.48,265.7,249,463,505.24,1.7663907000226886,1,14.7,1.8,3193,0,392.44,30,11773.2,0.323,Medium,1
2022-02-06 02:00:00,6,2,2,1,1,Home,157.9,92.44,281,662,148.19,1.1513740516409392,0,0.0,3.5,2850,0,160.7,26,4178.2,0.4248,Medium,0
2022-02-06 03:00:00,6,2,3,1,1,Sports,328.65,201.03,59,352,280.04,1.9856916208985358,0,0.0,3.1,4965,0,343.43,32,10989.76,0.4146,Medium,1
2022-02-06 04:00:00,6,2,4,1,1,Clothing,171.21,111.05,127,5,184.96,1.4250247770027575,0,0.0,4.6,3277,0,166.08,25,4152.0,0.3313,Medium,0
2022-02-06 05:00:00,6,2,5,1,1,Home,201.81,133.86,204,236,182.34,1.2346455037186126,0,0.0,1.1,784,0,206.83,21,4343.43,0.3528,Medium,0
2022-02-06 06:00:00,6,2,6,1,1,Food,138.44,82.07,213,236,119.85,0.9423339918010263,1,26.9,4.0,1811,0,98.4,28,2755.2,0.166,Low,1
2022-02-06 07:00:00,6,2,7,1,1,Home,178.09,118.79,126,501,200.74,0.5165765939585467,0,0.0,3.5,545,0,182.53,20,3650.6,0.3492,Medium,0
2022-02-06 08:00:00,6,2,8,1,1,Electronics,211.24,118.43,495,105,229.73,1.4158225350339566,0,0.0,3.4,637,0,218.22,20,4364.4,0.4573,High,0
2022-02-06 09:00:00,6,2,9,1,1,Home,363.0,175.4,71,207,319.73,1.3662433195345516,0,0.0,4.5,3357,0,352.6,28,9872.8,0.5026,High,1
2022-02-06 10:00:00,6,2,10,1,1,Electronics,260.65,173.08,215,239,282.3,1.2752215328487884,0,0.0,3.4,625,0,257.18,24,6172.32,0.327,Medium,0
2022-02-06 11:00:00,6,2,11,1,1,Home,472.35,265.67,89,52,521.1,1.3065566809679945,0,0.0,3.9,4903,0,477.33,20,9546.6,0.4434,Medium,0
2022-02-06 12:00:00,6,2,12,1,1,Electronics,30.52,20.5,431,108,34.23,1.7652835567159464,0,0.0,3.6,2444,0,31.77,26,826.02,0.3547,Medium,0
2022-02-06 13:00:00,6,2,13,1,1,Clothing,256.5,105.69,313,357,259.86,0.9753048869603462,0,0.0,1.3,4018,0,244.38,19,4643.22,0.5675,High,0
2022-02-06 14:00:00,6,2,14,1,1,Sports,296.27,153.84,232,33,314.35,1.3253809160003107,0,0.0,1.5,901,0,297.99,21,6257.79,0.4837,High,0
2022-02-06 15:00:00,6,2,15,1,1,Food,460.9,315.41,232,22,497.16,1.5199214387878195,0,0.0,2.4,823,0,444.18,31,13769.58,0.2899,Medium,1
2022-02-06 16:00:00,6,2,16,1,1,Home,34.09,16.19,62,307,36.02,0.8147283903928415,0,0.0,3.7,504,0,33.83,23,778.09,0.5214,High,0
2022-02-06 17:00:00,6,2,17,1,1,Sports,291.01,198.6,375,11,303.83,1.887229122570536,0,0.0,1.1,1114,0,292.0,25,7300.0,0.3199,Medium,0
2022-02-06 18:00:00,6,2,18,1,1,Food,428.28,293.87,246,639,434.39,1.605683787160866,0,0.0,4.1,636,0,440.67,20,8813.4,0.3331,Medium,0
2022-02-06 19:00:00,6,2,19,1,1,Food,128.54,85.43,441,442,127.74,0.5799431002341102,1,24.7,1.8,1111,0,101.61,26,2641.86,0.1592,Low,0
2022-02-06 20:00:00,6,2,20,1,1,Electronics,439.38,250.05,386,562,504.78,1.7976600469068935,0,0.0,3.2,358,0,442.01,26,11492.26,0.4343,Medium,0
2022-02-06 21:00:00,6,2,21,1,1,Clothing,19.33,11.48,134,198,18.39,1.8948052180401818,0,0.0,1.8,3353,0,19.2,25,480.0,0.4021,Medium,0
2022-02-06 22:00:00,6,2,22,1,1,Clothing,368.9,243.8,435,529,323.33,1.6905050723356325,1,20.1,1.7,2409,0,294.98,29,8554.42,0.1735,Low,1
2022-02-06 23:00:00,6,2,23,1,1,Sports,467.23,295.65,369,44,504.38,1.1393369025405033,0,0.0,2.3,849,0,471.98,26,12271.48,0.3736,Medium,0
2022-02-07 00:00:00,0,2,0,0,1,Clothing,332.03,195.58,445,185,303.52,1.991565349576678,1,39.4,4.7,1799,0,192.84,37,7135.08,-0.0142,Low,1
2022-02-07 01:00:00,0,2,1,0,1,Home,225.12,156.39,1,389,227.33,0.6866538491163665,1,17.2,2.0,3818,0,178.42,27,4817.34,0.1235,Low,1
2022-02-07 02:00:00,0,2,2,0,1,Clothing,31.99,19.38,160,551,28.11,1.304908762030363,0,0.0,1.2,1185,0,31.49,17,535.33,0.3846,Medium,0
2022-02-07 03:00:00,0,2,3,0,1,Sports,460.86,319.21,139,507,477.35,0.7555862061088092,1,33.8,4.5,566,0,291.64,26,7582.64,-0.0945,Low,0
2022-02-07 04:00:00,0,2,4,0,1,Clothing,240.45,100.32,303,442,272.48,1.1590232042693303,0,0.0,2.8,4885,0,240.34,27,6489.18,0.5826,High,1
2022-02-07 05:00:00,0,2,5,0,1,Home,24.21,10.69,459,496,25.83,1.89113645993837,0,0.0,3.5,3636,0,23.62,25,590.5,0.5474,High,0
2022-02-07 06:00:00,0,2,6,0,1,Electronics,348.01,186.34,308,505,318.21,1.6913916926024997,0,0.0,4.5,310,0,332.44,23,7646.12,0.4395,Medium,0
2022-02-07 07:00:00,0,2,7,0,1,Sports,246.1,126.86,201,137,280.88,1.67312291229551,0,0.0,4.0,4506,0,235.06,23,5406.38,0.4603,High,0
2022-02-07 08:00:00,0,2,8,0,1,Electronics,70.93,45.03,124,279,66.83,1.0307807014727322,0,0.0,4.2,3194,0,70.29,26,1827.54,0.3594,Medium,0
2022-02-07 09:00:00,0,2,9,0,1,Electronics,114.99,51.54,424,164,112.8,1.901405266165311,1,27.2,2.9,4429,0,82.3,28,2304.4,0.3738,Medium,1
2022-02-07 10:00:00,0,2,10,0,1,Electronics,41.6,28.82,372,543,41.58,1.0523913959809894,0,0.0,3.7,3955,0,42.91,22,944.02,0.3284,Medium,0
2022-02-07 11:00:00,0,2,11,0,1,Food,291.4,144.1,346,23,334.3,0.5599601535799064,0,0.0,4.9,3411,0,280.64,15,4209.6,0.4865,High,0
2022-02-07 12:00:00,0,2,12,0,1,Food,314.79,166.42,81,711,274.08,1.4567018936914464,1,9.1,4.6,4136,0,272.62,31,8451.22,0.3896,Medium,1
2022-02-07 13:00:00,0,2,13,0,1,Electronics,257.81,124.37,441,507,273.03,1.0439714247888399,0,0.0,3.4,966,0,246.47,29,7147.63,0.4954,High,1
2022-02-07 14:00:00,0,2,14,0,1,Sports,410.38,235.48,323,686,393.38,0.7305873323532741,0,0.0,1.3,1751,0,403.49,20,8069.8,0.4164,Medium,0
2022-02-07 15:00:00,0,2,15,0,1,Home,431.89,180.35,487,510,377.25,1.9019870930811373,1,24.0,4.9,4168,0,331.73,32,10615.36,0.4563,High,1
2022-02-07 16:00:00,0,2,16,0,1,Home,311.66,138.66,406,570,352.33,1.455859301051365,0,0.0,1.9,4842,0,311.67,22,6856.74,0.5551,High,0
2022-02-07 17:00:00,0,2,17,0,1,Clothing,16.25,10.14,468,708,16.69,1.910794534265346,1,7.2,2.4,4836,0,15.19,30,455.7,0.3325,Medium,1
2022-02-07 18:00:00,0,2,18,0,1,Sports,350.66,159.88,163,600,377.33,1.3744680234411228,0,0.0,1.6,1470,0,355.11,24,8522.64,0.5498,High,0
2022-02-07 19:00:00,0,2,19,0,1,Food,214.82,101.11,349,444,198.09,0.5957954894386583,0,0.0,1.7,3402,0,210.73,21,4425.33,0.5202,High,0
2022-02-07 20:00:00,0,2,20,0,1,Electronics,287.12,183.15,239,142,309.65,0.5449107705655641,0,0.0,4.2,1731,0,298.86,19,5678.34,0.3872,Medium,0
2022-02-07 21:00:00,0,2,21,0,1,Clothing,328.05,140.4,212,281,360.38,1.850842152503434,0,0.0,1.5,2267,0,311.94,27,8422.38,0.5499,High,1
2022-02-07 22:00:00,0,2,22,0,1,Home,181.62,96.48,470,207,177.85,0.558091905318062,0,0.0,1.8,176,0,175.79,19,3340.01,0.4512,High,0
2022-02-07 23:00:00,0,2,23,0,1,Food,459.38,186.93,148,684,469.3,1.4227636957741692,1,20.4,1.7,3546,0,371.01,31,11501.31,0.4962,High,1
2022-02-08 00:00:00,1,2,0,0,1,Food,75.65,38.13,71,302,86.36,0.9469637111635474,0,0.0,2.5,2407,0,79.23,24,1901.52,0.5187,High,0
2022-02-08 01:00:00,1,2,1,0,1,Electronics,339.04,206.71,102,397,374.31,1.5314872086544509,0,0.0,3.8,1258,0,327.25,23,7526.75,0.3683,Medium,0
2022-02-08 02:00:00,1,2,2,0,1,Home,12.14,5.18,182,318,11.94,0.927083643075719,0,0.0,3.6,4235,0,12.39,23,284.97,0.5819,High,0
2022-02-08 03:00:00,1,2,3,0,1,Sports,463.08,308.64,183,48,485.94,0.5558332556742349,0,0.0,3.9,4583,0,451.32,21,9477.72,0.3161,Medium,0
2022-02-08 04:00:00,1,2,4,0,1,Food,65.13,43.82,12,673,70.68,1.596257709198372,0,0.0,3.9,3356,0,63.18,28,1769.04,0.3064,Medium,1
